210-APBK;"Dell P2018H - LED monitor - 20"" (19.5"" viewable) - 1600 x 900 - TN - 250 cd/m¤ - 1000:1 - 5 ms - HDMI. VGA. DisplayPort";186.41;225.56;;;1218;221B6LPCB/00;
210-APBR;"Dell S2319H - LED monitor - 23"" (23"" viewable) - 1920 x 1080 Full HD (1080p) - IPS - 250 cd/m¤ - 1000:1 - 5 ms - HDMI. VGA - speakers";212.17;256.73;;;351;221B6QPYEB/00;
210-APCT;"Dell S2419H - LED monitor - 24"" (23.81"" viewable) - 1920 x 1080 Full HD (1080p) - IPS - 250 cd/m¤ - 1000:1 - 5 ms - 2xHDMI - speakers";9937.81;12024.75;;;701;221B7QPJEB/00;
210-APDS;"Dell S2719H - LED monitor - 27"" (27"" viewable) - 1920 x 1080 Full HD (1080p) - IPS - 250 cd/m¤ - 1000:1 - 5 ms - 2xHDMI - speakers";5258.4;6362.66;;;2909;221B7QPJKEB/00;
220B4LPYCB/00;"Philips Brilliance B-line 220B4LPYCB - LED monitor - 22"" - 1680 x 1050 - 250 cd/m¤ - 1000:1 - 5 ms - DVI-D. VGA. DisplayPort - speakers - textured black with black stand";152.18;184.14;;;1089;221P6EPYEB/00;
220P4LPYES/00;"Philips Brilliance P-line 220P4LPYES - LED monitor - 22"" - 1680 x 1050 - TN - 250 cd/m¤ - 1000:1 - 5 ms - DVI-D. VGA. DisplayPort - speakers - textured black with black stand. textured sliver with black stand";217.82;263.56;;;2293;221S6LCB/00;
220S4LYCB/00;"Philips S-line 220S4LYCB - LED monitor - 22"" - 1680 x 1050 - 250 cd/m¤ - 1000:1 - 5 ms - DVI-D. VGA. DisplayPort - textured black";89.11;107.82;;;1205;221S6QYMB/00;
220V4LSB/00;"Philips V-line 220V4LSB - LED monitor - 22"" - 1680 x 1050 - 250 cd/m¤ - 1000:1 - 5 ms - DVI-D. VGA - textured black. glossy black";139.64;168.96;;;2176;223S5LSB/00;
221B6LPCB/00;"Philips Brilliance B-line 221B6LPCB - LED monitor - 22"" (21.5"" viewable) - 1920 x 1080 Full HD (1080p) - 250 cd/m¤ - 1000:1 - 5 ms - DVI-D. VGA - speakers - textured black";136.02;164.58;;;2158;223S7EHMB/00;
221B6QPYEB/00;"Philips Brilliance B-line 221B6QPYEB - LED monitor - 21.5"" - 1920 x 1080 Full HD (1080p) - AH-IPS - 250 cd/m¤ - 1000:1 - 5 ms - DVI-D. VGA. DisplayPort - speakers - textured black";152.18;184.14;;;2069;223S7EYMB/00;
221B7QPJEB/00;"Philips Brilliance B-line 221B7QPJEB - LED monitor - 22"" (21.5"" viewable) - 1920 x 1080 Full HD (1080p) - IPS - 250 cd/m¤ - 1000:1 - 5 ms - HDMI. VGA. DisplayPort - speakers - textured black";168.67;204.09;;;2930;223S7EJMB/00;
221B7QPJKEB/00;"Philips Brilliance B-line 221B7QPJKEB - LED monitor - 22"" (21.5"" viewable) - 1920 x 1080 Full HD (1080p) - IPS - 250 cd/m¤ - 1000:1 - 5 ms - HDMI. VGA. DisplayPort - speakers - textured black";143.25;173.33;;;2052;223V5LHSB/00;
221P6EPYEB/00;"Philips Brilliance P-line 221P6EPYEB - LED monitor - 22"" (21.5"" viewable) - 1920 x 1080 Full HD (1080p) - ADS-IPS - 250 cd/m¤ - 1000:1 - 5 ms - DVI-D. VGA. DisplayPort - speakers - textured black";158.13;191.34;;;2056;223V5LHSB2/00;
221S6LCB/00;"Philips S-line 221S6LCB - LED monitor - 22"" (21.5"" viewable) - 1920 x 1080 Full HD (1080p) - 250 cd/m¤ - 1000:1 - 5 ms - DVI-D. VGA - textured black";188.39;227.95;;;2031;223V5LSB/00;
221S6QYMB/00;"Philips S-line 221S6QYMB - LED monitor - 22"" (21.5"" viewable) - 1920 x 1080 Full HD (1080p) - AH-IPS - 250 cd/m¤ - 1000:1 - 5 ms - DVI-D. VGA. DisplayPort - speakers - textured black with black stand";138.61;167.72;;;2041;223V5LSB/62;
223S5LSB/00;"Philips S-line 223S5LSB - LED monitor - 22"" (21.5"" viewable) - 1920 x 1080 Full HD (1080p) - 250 cd/m¤ - 1000:1 - 5 ms - DVI-D. VGA - textured black. black hairline";83.49;101.02;;;2091;223V5LSB2/10;
223S7EHMB/00;"Philips S-line 223S7EHMB - LED monitor - 22"" (21.5"" viewable) - 1920 x 1080 Full HD (1080p) - IPS - 5 ms - HDMI. VGA - speakers - textured black";131.82;159.50;;;2076;223V7QHAB/00;
223S7EYMB/00;"Philips S-line 223S7EYMB - LED monitor - 22"" (21.5"" viewable) - 1920 x 1080 Full HD (1080p) - IPS - 5 ms - VGA. DisplayPort - speakers - black. textured black";385.54;466.50;;;2120;223V7QHSB/00;
223S7EJMB/00;"Philips S-line 223S7EJMB - LED monitor - 22"" (21.5"" viewable) - 1920 x 1080 Full HD (1080p) - IPS - 250 cd/m¤ - 1000:1 - 5 ms - HDMI. VGA. DisplayPort - speakers - black. textured black";561.83;679.81;;;1932;226V4LAB/00;
223V5LHSB/00;"Philips V-line 223V5LHSB - LED monitor - 21.5"" - 1920 x 1080 Full HD (1080p) - 250 cd/m¤ - 1000:1 - 5 ms - HDMI. VGA - textured black. black hairline";83.14;100.60;;;2464;226V6QSB6/00;
223V5LHSB2/00;"Philips V-line 223V5LHSB2 - LED monitor - 22"" (21.5"" viewable) - 1920 x 1080 Full HD (1080p) - 200 cd/m¤ - 600:1 - 5 ms - HDMI. VGA - textured black. black hairline";106.02;128.28;;;1400;227E6EDSD/00;
223V5LSB/00;"Philips V-line 223V5LSB - LED monitor - 21.5"" - 1920 x 1080 Full HD (1080p) - 250 cd/m¤ - 1000:1 - 5 ms - DVI-D. VGA - matte black. textured black";106.02;128.28;;;2455;227E6LDAD/00;
223V5LSB/62;"Philips V-line 223V5LSB - LED monitor - 21.5"" - 1920 x 1080 Full HD (1080p) - 250 cd/m¤ - 1000:1 - 5 ms - VGA - matte black. textured black";103.61;125.37;;;2773;227E6LDSD/00;
223V5LSB2/10;"Philips V-line 223V5LSB2 - LED monitor - 21.5"" - 1920 x 1080 Full HD (1080p) - 200 cd/m¤ - 600:1 - 5 ms - VGA - textured black. black hairline";75.9;91.84;;;2471;227E7QDSB/00;
223V7QHAB/00;"Philips V-line 223V7QHAB - LED monitor - 22"" (21.5"" viewable) - 1920 x 1080 Full HD (1080p) - IPS - 250 cd/m¤ - 1000:1 - 5 ms - HDMI. VGA - speakers - black";126.13;152.62;;;554;22BK55WD-B.AEU;
223V7QHSB/00;"Philips V-line 223V7QHSB - LED monitor - 22"" (21.5"" viewable) - 1920 x 1080 Full HD (1080p) - IPS - 250 cd/m¤ - 1000:1 - 5 ms - HDMI. VGA - black";99.94;120.93;;;1632;22BK55WD-B/EU;
226V4LAB/00;"Philips V-line 226V4LAB - LED monitor - 21.5"" - 1920 x 1080 Full HD (1080p) - 250 cd/m¤ - 1000:1 - 5 ms - DVI-D. VGA - speakers - textured black. glossy black";1597.56;1933.05;;;1889;22BK55WD-W.AEU;
226V6QSB6/00;"Philips V-line 226V6QSB6 - LED monitor - 22"" (21.5"" viewable) - 1920 x 1080 Full HD (1080p) - AH-IPS - 250 cd/m¤ - 1000:1 - 8 ms - DVI-D. VGA - textured black. glossy black";230.67;279.11;;;553;22BK55WY-B.AEU;
227E6EDSD/00;"Philips E-line 227E6EDSD - LED monitor - 21.5"" - 1920 x 1080 Full HD (1080p) - ADS-IPS - 250 cd/m¤ - 1000:1 - 5 ms - HDMI. DVI-D. VGA. MHL - glossy cherry black";531;642.51;;;1887;22BK55WY-W.AEU;
227E6LDAD/00;"Philips E-line 227E6LDAD - LED monitor - 22"" (21.5"" viewable) - 1920 x 1080 Full HD (1080p) - 250 cd/m¤ - 1000:1 - 2 ms - HDMI. DVI-D. VGA. MHL - speakers - glossy cherry black";144.58;174.94;;;1888;22BK55WV-B.AEU;
227E6LDSD/00;"Philips E-line 227E6LDSD - LED monitor - 21.5"" - 1920 x 1080 Full HD (1080p) - 250 cd/m¤ - 1000:1 - 5 ms - DVI-D. VGA. HDMI (MHL) - glossy cherry black";994.61;1203.48;;;1631;22BK55WV-B/EU;
227E7QDSB/00;"Philips E-line 227E7QDSB - LED monitor - 22"" (21.5"" viewable) - 1920 x 1080 Full HD (1080p) - AH-IPS - 250 cd/m¤ - 1000:1 - 5 ms - DVI-D. VGA. HDMI (MHL) - glossy black";96.39;116.63;;;1536;22M37A-B/EU;
22BK55WD-B.AEU;"LG 22BK55WD-B - LED monitor - 22"" - 1680 x 1050 WSXGA+ - TN - 250 cd/m¤ - 1000:1 - 5 ms - DVI-D. VGA - speakers - anthracite dark";6186.45;7485.60;;;2821;22M38A-B.AEU;
22BK55WD-B/EU;"LG 22BK55WD-B - LED monitor - 22"" - 1680 x 1050 WSXGA+ - TN - 250 cd/m¤ - 1000:1 - 5 ms - DVI-D. VGA - speakers - anthracite dark";532.53;644.36;;;1938;22M38A-B/EU;
22BK55WD-W.AEU;"LG 22BK55WD-W - LED monitor - 22"" - 1680 x 1050 WSXGA+ - TN - 250 cd/m¤ - 1000:1 - 5 ms - DVI-D. VGA - speakers - alabaster grey";194.04;234.79;;;2208;22MB35PH-B/EU;
22BK55WY-B.AEU;"LG 22BK55WY-B - LED monitor - 22"" - 1680 x 1050 WSXGA+ - TN - 250 cd/m¤ - 1000:1 - 5 ms - DVI-D. VGA. DisplayPort - speakers - anthracite dark";209.19;253.12;;;344;22MB35PU-B/EU;
22BK55WY-W.AEU;"LG 22BK55WY-W - LED monitor - 22"" - 1680 x 1050 WSXGA+ - TN - 250 cd/m¤ - 1000:1 - 5 ms - DVI-D. VGA. DisplayPort - speakers - alabaster grey";163.48;197.81;;;1886;22MB35PU-W/EU;
22BK55WV-B.AEU;"LG 22BK55WV-B - LED monitor - 22"" - 1680 x 1050 WSXGA+ - TN - 250 cd/m¤ - 1000:1 - 5 ms - HDMI. DVI-D. VGA - speakers - anthracite dark";203.94;246.77;;;552;22MB35PW;
22BK55WV-B/EU;"LG 22BK55WV-B - LED monitor - 22"" - 1680 x 1050 WSXGA+ - TN - 250 cd/m¤ - 1000:1 - 5 ms - HDMI. DVI-D. VGA - speakers - anthracite dark";153.47;185.70;;;1022;22MB37PU-B.AEU;
22M37A-B/EU;"LG 22M37A-B - LED monitor - 22"" (21.5"" viewable) - 1920 x 1080 Full HD (1080p) - TN - 200 cd/m¤ - 1000:1 - 5 ms - VGA - black";118.17;142.99;;;1619;22MB37PU-B/EU;
22M38A-B.AEU;"LG 22M38A-B - LED monitor - 21.5"" - 1920 x 1080 Full HD (1080p) - 200 cd/m¤ - 1000:1 - 5 ms - VGA";546.69;661.49;;;997;22MB65PY-B/EU;
22M38A-B/EU;"LG 22M38A-B - LED monitor - 21.5"" - 1920 x 1080 Full HD (1080p) - 200 cd/m¤ - 1000:1 - 5 ms - VGA";63.43;76.75;;;2559;22MK430H-B;
22MB35PH-B/EU;"LG 22MB35PH-B - LED monitor - 22"" (21.5"" viewable) - 1920 x 1080 Full HD (1080p) - TN - 250 cd/m¤ - 1000:1 - 5 ms - HDMI. DVI-D. VGA - speakers - black";202.77;245.35;;;2330;22MK430H-B.AEU;
22MB35PU-B/EU;"LG 22MB35PU-B - LED monitor - 21.5"" - 1920 x 1080 Full HD (1080p) - TN - 250 cd/m¤ - 1000:1 - 5 ms - DVI-D. VGA - speakers - anthracite dark";119.28;144.33;;;2643;22MP47D-P/EU;
22MB35PU-W/EU;"LG 22MB35PU-W - LED monitor - 21.5"" - 1920 x 1080 Full HD (1080p) - TN - 250 cd/m¤ - 1000:1 - 5 ms - DVI-D. VGA - speakers - alabaster grey";215.76;261.07;;;2298;22MP48D-P.AEU;
22MB35PW;"LG 22MB35P-W - LED monitor - 21.5"" - 1920 x 1080 Full HD (1080p) - TN - 250 cd/m¤ - 1000:1 - 5 ms - DVI-D. VGA - speakers - alabaster grey";213.83;258.73;;;2086;22MP48D-P/EU;
22MB37PU-B.AEU;"LG 22MB37PU-B - LED monitor - 22"" (21.5"" viewable) - 1920 x 1080 Full HD (1080p) - AH-IPS - 250 cd/m¤ - 1000:1 - 5 ms - DVI. VGA - speakers - black";37827.27;45771.00;;;1190;22MP57VQ-P/EU;
22MB37PU-B/EU;"LG 22MB37PU-B - LED monitor - 22"" (21.5"" viewable) - 1920 x 1080 Full HD (1080p) - AH-IPS - 250 cd/m¤ - 1000:1 - 5 ms - DVI. VGA - speakers - black";144.58;174.94;;;2820;22MP58VQ-P.AEU;
22MB65PY-B/EU;"LG 22MB65PY-B - LED monitor - 22"" - 1680 x 1050 - TN - 250 cd/m¤ - 1000:1 - 5 ms - DVI-D. VGA. DisplayPort - speakers - anthracite dark";225.58;272.95;;;1937;22MP58VQ-P/EU;
22MK430H-B;"LCD Monitor | LG | 22MK430H-B | 21.5"" | Panel IPS | 1920x1080 | 16:9 | 75Hz | 5 ms | Tilt | 22MK430H-B";278.31;336.76;;;501;22MT41DF-PZ/EU;
22MK430H-B.AEU;"LG 22MK430H-B - LED monitor - 22"" (21.5"" viewable) - 1920 x 1080 Full HD (1080p) - AH-IPS - 250 cd/m¤ - 1000:1 - 5 ms - HDMI. VGA - matte black";122.66;148.42;;;1391;22MT44DP-PZ/EU;
22MP47D-P/EU;"LG 22MP47D-P - LED monitor - 22"" (21.5"" viewable) - 1920 x 1080 Full HD (1080p) - AH-IPS - 250 cd/m¤ - 1000:1 - 14 ms - DVI-D. VGA - shiny black. textured black. black hairline";534.66;646.94;;;488;22MT48DF-PZ/EU;
22MP48D-P.AEU;"LG 22MP48D-P - LED monitor - 21.5"" - 1920 x 1080 Full HD (1080p) - IPS - 250 cd/m¤ - 1000:1 - 5 ms - DVI-D. VGA - glossy black with textured back cover";138.89;168.06;;;58;22MT49VF-PZ.AEU;
22MP48D-P/EU;"LG 22MP48D-P - LED monitor - 21.5"" - 1920 x 1080 Full HD (1080p) - IPS - 250 cd/m¤ - 1000:1 - 5 ms - DVI-D. VGA - glossy black with textured back cover";81.93;99.14;;;719;22MT49VF-PZ/EU;
22MP57VQ-P/EU;"LG 22MP57VQ-P - LED monitor - 21.5"" - 1920 x 1080 Full HD (1080p) - AH-IPS - 250 cd/m¤ - 1000:1 - 5 ms - HDMI. DVI-D. VGA - high glossy black. textured matte black. black gloss textured";1723.69;2085.66;;;487;22MT58DF-PZ/EU;
22MP58VQ-P.AEU;"LG 22MP58VQ-P - LCD monitor - 21.5"" - 1920 x 1080 Full HD (1080p) - IPS - 250 cd/m¤ - 1000:1 - 5 ms - HDMI. DVI. VGA - black";2622.69;3173.45;;;1935;22SM3B/EU;
22MP58VQ-P/EU;"LG 22MP58VQ-P - LCD monitor - 21.5"" - 1920 x 1080 Full HD (1080p) - IPS - 250 cd/m¤ - 1000:1 - 5 ms - HDMI. DVI. VGA - black";81.99;99.21;;;1936;22SM3B-B/EU;
22MT41DF-PZ/EU;"LG 22MT41DF-PZ - LED monitor with TV tuner - 22"" (21.5"" viewable) - 1920 x 1080 Full HD (1080p) - IPS - 250 cd/m¤ - 1000:1 - HDMI. SCART - speakers - black. glossy black";3854.64;4664.11;;;2562;22TK410V-PZ/EU;
22MT44DP-PZ/EU;"LG 22MT44DP-PZ - LED monitor - 21.5"" - 1920 x 1080 Full HD (1080p) - IPS - 250 cd/m¤ - 5 ms - HDMI. VGA - speakers - black";105.27;127.38;;;350;231B4QPYCB/00;
22MT48DF-PZ/EU;"LG 22MT48DF-PZ - LED monitor with TV tuner - 22"" (21.5"" viewable) - 1920 x 1080 Full HD (1080p) - IPS - 250 cd/m¤ - 1000:1 - 5 ms - HDMI - speakers - glossy black with textured back cover";87.53;105.91;;;511;231P4QPYEB/00;
22MT49VF-PZ.AEU;"LG 22MT49VF-PZ 21.5 "". IPS. FHD. 1920 x 1080 pixels. 16:9. 5 ms. 250 cd/m¤. Black Glossy. HDMI. USB";148.4;179.56;;;1579;231P4QUPES/00;
22MT49VF-PZ/EU;"LG 22MT49VF-PZ - LED monitor with TV tuner - 22"" - 1920 x 1080 Full HD (1080p) - IPS - HDMI - speakers - black";137.35;166.19;;;355;231S4QCB/00;
22MT58DF-PZ/EU;"LG 22MT58DF-PZ - LED monitor with TV tuner - 22"" (21.5"" viewable) - 1920 x 1080 Full HD (1080p) - IPS - 250 cd/m¤ - 1000:1 - 5 ms - 2xHDMI. VGA - speakers - gloss black with textured black back";132.53;160.36;;;2096;234E5QHAW/00;
22SM3B/EU;"LG 22SM3B - 22"" Class (21.5"" viewable) - SM3B LED display - digital signage - webOS - 1080p (Full HD) 1920 x 1080 - black";524.57;634.73;;;2034;237E7QDSB/00;
22SM3B-B/EU;"LG 22SM3B-B - 22"" Class LED display - digital signage - Smart TV - webOS - 1080p (Full HD) 1920 x 1080 - black";119.63;144.75;;;2540;23CAV42K-BSO;
22TK410V-PZ/EU;"LCD Monitor | LG | 22TK410V-PZ | 21.5"" | Panel TN | 1920x1080 | 16:9 | 5 ms | Tuner TV | Speakers | Colour Black | 22TK410V-PZ";379.51;459.21;;;551;23ET63V-W.AEU;
231B4QPYCB/00;"Philips 231B4QPYCB - LED monitor - 23"" - 1920 x 1080 Full HD (1080p) - AH-IPS - 250 cd/m¤ - 1000:1 - 7 ms - DVI-D. VGA. DisplayPort - speakers - black";159.35;192.81;;;550;23MB35PY-B/EU;
231P4QPYEB/00;"Philips Brilliance P-line 231P4QPYEB - LED monitor - 23"" - 1920 x 1080 Full HD (1080p) - IPS - 250 cd/m¤ - 1000:1 - 7 ms - DVI-D. VGA. DisplayPort - speakers - textured black";1375.42;1664.26;;;549;23MB35PY-W/EU;
231P4QUPES/00;"Philips 231P4QUPES - LED monitor - 23"" - 1920 x 1080 Full HD (1080p) - AH-IPS - 250 cd/m¤ - 1000:1 - 7 ms - VGA - speakers - silver";132.14;159.89;;;2761;23MB35PM-B.AEU;
231S4QCB/00;"Philips S-line 231S4QCB - LED monitor - 23"" - 1920 x 1080 Full HD (1080p) - IPS - 250 cd/m¤ - 1000:1 - 7 ms - DVI-D. VGA - textured black with black stand";133.43;161.45;;;2051;23MB35PM-B/EU;
234E5QHAW/00;"Philips 234E5QHAW - LED monitor - 23"" - 1920 x 1080 Full HD (1080p) - AH-IPS - 250 cd/m¤ - 1000:1 - 5 ms - 2xHDMI. VGA - speakers - glossy white";122.71;148.48;;;2400;23MP48HQ-P.AEU;
237E7QDSB/00;"Philips E-line 237E7QDSB - LED monitor - 23"" - 1920 x 1080 Full HD (1080p) - AH-IPS - 250 cd/m¤ - 1000:1 - 5 ms - DVI-D. VGA. HDMI (MHL) - glossy black";81.47;98.58;;;2033;23MP48HQ-P/EU;
23CAV42K-BSO;"SALE OUT. LG 23CAV42K-B 23 "". IPS. FHD. 1920 x 1080 pixels. 16:9. 14 ms. 250 cd/m¤. Black. DEMO. SCRATCHED";459.04;555.44;;;2957;23MP68VQ-P.AEU;
23ET63V-W.AEU;"LG 23ET63V-W - LED monitor - 23"" - touchscreen - 1920 x 1080 Full HD (1080p) - AH-IPS - 250 cd/m¤ - 1000:1 - 5 ms - 2xHDMI. VGA - matte black. high-gloss white";195.45;236.49;;;1956;23MP68VQ-P/EU;
23MB35PY-B/EU;"LG 23MB35PY-B - LED monitor - 23"" - 1920 x 1080 Full HD (1080p) - AH-IPS - 250 cd/m¤ - 1000:1 - 5 ms - DVI-D. VGA. DisplayPort - speakers - anthracite dark";448.07;542.16;;;300;240B4QPYEB/00;
23MB35PY-W/EU;"LG 23MB35PY-W - LED monitor - 23"" - 1920 x 1080 Full HD (1080p) - AH-IPS - 250 cd/m¤ - 1000:1 - 5 ms - DVI-D. VGA. DisplayPort - speakers - alabaster grey";206.69;250.09;;;2667;240B7QPJEB/00;
23MB35PM-B.AEU;"LG 23MB35PM-B - LED monitor - 23"" - 1920 x 1080 Full HD (1080p) - AH-IPS - 250 cd/m¤ - 1000:1 - 5 ms - DVI-D. VGA - speakers - anthracite dark";382.34;462.63;;;2536;240B7QPJEB/01;
23MB35PM-B/EU;"LG 23MB35PM-B - LED monitor - 23"" - 1920 x 1080 Full HD (1080p) - AH-IPS - 250 cd/m¤ - 1000:1 - 5 ms - DVI-D. VGA - speakers - anthracite dark";87.29;105.62;;;2535;240B7QPJEB?/PACKAGE;
23MP48HQ-P.AEU;"LG 23MP48HQ-P - LCD monitor - 23"" - 1920 x 1080 Full HD (1080p) - IPS - 250 cd/m¤ - 1000:1 - 5 ms - HDMI. VGA";140.96;170.56;;;3075;240B7QPTEB/00;
23MP48HQ-P/EU;"LG 23MP48HQ-P - LCD monitor - 23"" - 1920 x 1080 Full HD (1080p) - IPS - 250 cd/m¤ - 1000:1 - 5 ms - HDMI. VGA";324.66;392.84;;;908;240P4QPYEB/00;
23MP68VQ-P.AEU;"LG 23MP68VQ-P - LCD monitor - 23"" - 1920 x 1080 Full HD (1080p) - IPS - 250 cd/m¤ - 1000:1 - 5 ms - HDMI. DVI. VGA";965.28;1167.99;;;1825;240S4QYMB/00;
23MP68VQ-P/EU;"LG 23MP68VQ-P - LCD monitor - 23"" - 1920 x 1080 Full HD (1080p) - IPS - 250 cd/m¤ - 1000:1 - 5 ms - HDMI. DVI. VGA";338.74;409.88;;;2151;240V5QDAB/00;
240B4QPYEB/00;"Philips Brilliance B-line 240B4QPYEB - LED monitor - 24"" - 1920 x 1200 - Plane to Line Switching (PLS) - 250 cd/m¤ - 1000:1 - 15 ms - DVI-D. VGA. DisplayPort - speakers - textured black with black stand";208.27;252.01;;;2557;240V5QDAB?/PACKAGE;
240B7QPJEB/00;"Philips Brilliance B-line 240B7QPJEB - LED monitor - 24"" (24.1"" viewable) - 1920 x 1200 - IPS - 300 cd/m¤ - 1000:1 - 5 ms - HDMI. VGA. DisplayPort - speakers - textured black";287.86;348.31;;;376;240V5QDSB/00;
240B7QPJEB/01;"W-LED 24"" 240B7QPJEB/01 IPS 16:10 1920x1200 20M:1 (typ 1000:1) 300cd 178/178 5ms VGA/HDMI/DP/2xUSB3.0. Speakers 2x2W. HAS. EPEAT-Gold. c:Black";622.08;752.72;;;3133;241B4LPYCB/00;
240B7QPJEB?/PACKAGE;"W-LED 24"" 240B7QPJEB/01 IPS 16:10 1920x1200 20M:1 (typ 1000:1) 300cd 178/178 5ms VGA/HDMI/DP/2xUSB3.0. Speakers 2x2W. HAS. EPEAT-Gold. c:Black";279.51;338.21;;;393;241B4LPYCS/00;
240B7QPTEB/00;"Philips Brilliance B-line 240B7QPTEB - LED monitor - 24"" (24.1"" viewable) - 1920 x 1200 - IPS - 300 cd/m¤ - 1000:1 - 5 ms - HDMI. VGA. DisplayPort. Mini DisplayPort - speakers - textured black";4912.22;5943.79;;;1543;241B6QPYEB/00;
240P4QPYEB/00;"Philips Brilliance P-line 240P4QPYEB - LED monitor - 24"" - 1920 x 1200 - IPS - 300 cd/m¤ - 1000:1 - 5 ms - DVI-D. VGA. DisplayPort - speakers - textured black";61.69;74.64;;;2933;241B7QPJEB/00;
240S4QYMB/00;"Philips S-line 240S4QYMB - LED monitor - 24"" - 1920 x 1200 - IPS - 250 cd/m¤ - 1000:1 - 5 ms - DVI-D. VGA. DisplayPort - speakers - textured black";555.81;672.53;;;2799;241B7QPJKEB/00;
240V5QDAB/00;"Philips V-line 240V5QDAB - LED monitor - 23.8"" - 1920 x 1080 Full HD (1080p) - ADS-IPS - 250 cd/m¤ - 1000:1 - 5 ms - HDMI. DVI-D. VGA - speakers - textured black. black hairline";199.82;241.78;;;3146;241B7QPTEB/00;
240V5QDAB?/PACKAGE;"LED IPS 24"" 240V5QDAB/00 FHD 1920X1080 16:9 10M:1 (TYP 1000:1) 250CD 5MS 178/178 VGA/DVI/HDMI. SPEAKERS 2X2W C:BLACK";101.2;122.45;;;2865;241B7QUPBEB/00;
240V5QDSB/00;"Philips V-line 240V5QDSB - LED monitor - 24"" (23.8"" viewable) - 1920 x 1080 Full HD (1080p) - ADS-IPS - 250 cd/m¤ - 1000:1 - 5 ms - HDMI. DVI-D. VGA - textured black. black hairline";106.4;128.74;;;2219;241B7QUPEB/00;
241B4LPYCB/00;"Philips Brilliance B-line 241B4LPYCB - LED monitor - 24"" - 1920 x 1080 Full HD (1080p) - TN - 250 cd/m¤ - 1000:1 - 5 ms - DVI-D. VGA. DisplayPort - speakers - textured black with black stand";767.75;928.98;;;2301;241P6EPJEB/00;
241B4LPYCS/00;"Philips Brilliance B-line 241B4LPYCS - LED monitor - 24"" - 1920 x 1080 Full HD (1080p) - 250 cd/m¤ - 1000:1 - 5 ms - DVI-D. VGA. DisplayPort - speakers - black. silver";198.48;240.16;;;597;241P6QPJEB/00;
241B6QPYEB/00;"Philips Brilliance B-line 241B6QPYEB - LED monitor - 23.8"" - 1920 x 1080 Full HD (1080p) - AH-IPS - 250 cd/m¤ - 1000:1 - 14 ms - DVI-D. VGA. DisplayPort - speakers - textured black with black stand";151.16;182.90;;;2054;241S4LCB/00;
241B7QPJEB/00;"Philips Brilliance B-line 241B7QPJEB - LED monitor - 24"" (23.8"" viewable) - 1920 x 1080 Full HD (1080p) - IPS - 250 cd/m¤ - 1000:1 - 5 ms - HDMI. VGA. DisplayPort - speakers - textured black with black stand";117.3;141.93;;;354;241S6QYMB/00;
241B7QPJKEB/00;"Philips Brilliance B-line 241B7QPJKEB - LED monitor - 24"" (23.8"" viewable) - 1920 x 1080 Full HD (1080p) - IPS - 250 cd/m¤ - 1000:1 - 5 ms - HDMI. VGA. DisplayPort - speakers - textured black with black stand";522.28;631.96;;;700;242B7QPTEB/00;
241B7QPTEB/00;"Philips Brilliance B-line 241B7QPTEB - LED monitor - 24"" (23.8"" viewable) - 1920 x 1080 Full HD (1080p) - IPS - 250 cd/m¤ - 1000:1 - 5 ms - HDMI. VGA. 2xDisplayPort. Mini DisplayPort - speakers - textured black with black stand";5871.79;7104.87;;;158;243S5LDAB/00;
241B7QUPBEB/00;"Philips B Line 241B7QUPBEB - LED monitor - 24"" (23.8"" viewable) - 1920 x 1080 Full HD (1080p) - IPS - 250 cd/m¤ - 1000:1 - 5 ms - HDMI. VGA. DisplayPort. USB-C - speakers - textured black";168.66;204.08;;;159;243S5LHMB/00;
241B7QUPEB/00;"Philips Brilliance B-line 241B7QUPEB - LED monitor - 24"" (23.8"" viewable) - 1920 x 1080 Full HD (1080p) - IPS - 250 cd/m¤ - 1000:1 - 5 ms - VGA. USB - speakers - black. textured black";95.13;115.11;;;2238;243S5LJMB/00;
241P6EPJEB/00;"Philips Brilliance P-line 241P6EPJEB - LED monitor - 24"" (23.8"" viewable) - 1920 x 1080 Full HD (1080p) - ADS-IPS - 250 cd/m¤ - 1000:1 - 5 ms - HDMI. DVI-D. VGA. DisplayPort. MHL - speakers - textured black";573.84;694.35;;;135;243S5LSB/00;
241P6QPJEB/00;"Philips Brilliance P-line 241P6QPJEB - LED monitor - 24"" (23.8"" viewable) - 1920 x 1080 Full HD (1080p) - AH-IPS - 250 cd/m¤ - 1000:1 - 5 ms - HDMI (MHL). VGA. DVI-D. DisplayPort - speakers - textured black";276.86;335.00;;;2931;243S5LSB5/00;
241S4LCB/00;"Philips S-line 241S4LCB - LED monitor - 24"" - 1920 x 1080 Full HD (1080p) - TN - 250 cd/m¤ - 1000:1 - 5 ms - DVI-D. VGA - textured black with black stand";185.54;224.50;;;2908;243S7EHMB/00;
241S6QYMB/00;"Philips Brilliance S-line 241S6QYMB - LED monitor - 23.8"" - 1920 x 1080 Full HD (1080p) - AH-IPS - 250 cd/m¤ - 1000:1 - 14 ms - DVI-D. VGA. DisplayPort - speakers - textured black with black stand";151.58;183.41;;;2218;243S7EYMB/00;
